,ID,Followers,following,sn_len,ds_len,tweet_count,retweet_count,label,reputation,AgeOfAccount,TweetPerDay
2016,1.36890154519514E+018,238,496,8,122,5829,1082,0,0.32425068119891,335,1.71693667157585
2017,1.36890154506932E+018,5240,5266,9,127,30090,0,0,0.498762611840853,3309,8.86303387334315
2018,1.36890154461633E+018,3717,4095,7,83,82954,3352,0,0.475806451612903,4546,24.4341678939617
2019,1.3689015436557E+018,8005,2731,11,150,21749,1,0,0.745622205663189,2193,6.40618556701031
2020,1.36890154230949E+018,1826,1671,15,0,3859,0,0,0.522161853016872,846,1.13667157584683
2021,1.3689015408498E+018,2929,1398,12,105,3229,12,0,0.676912410446037,1988,0.951104565537555
2022,1.36890153724696E+018,1597,945,15,117,11338,5,0,0.628245476003147,624,3.33961708394698
2023,1.36890153721326E+018,89,289,11,0,1505,918,0,0.235449735449735,2281,0.443298969072165
2024,1.36890153277162E+018,88964,650,13,116,24886,0,0,0.992746669047247,4459,7.33019145802651
2025,1.36890153155527E+018,45,179,15,0,13153,1082,0,0.200892857142857,522,3.87422680412371
2026,1.3689015280698E+018,1557,244,7,150,6315,6,0,0.864519711271516,2858,1.860088365243
2027,1.36890152658076E+018,1703,2468,12,152,2899,12,0,0.408295372812275,3048,0.853902798232695
2028,1.36890152618651E+018,16617,730,13,156,10526,6,0,0.957917795584251,3667,3.10044182621502
2029,1.36890152489886E+018,584,746,10,0,168558,34,0,0.439097744360902,1893,49.6488954344625
2030,1.36890152286049E+018,376,75,12,0,7115,0,0,0.83370288248337,1479,2.09572901325479
2031,1.36890152260457E+018,185,974,11,69,11642,0,0,0.159620362381363,1748,3.42916053019146
2032,1.36890151953442E+018,505,265,7,62,1297,0,0,0.655844155844156,875,0.382032400589102
2033,1.36890151897643E+018,4841,4534,12,152,4291,0,0,0.516373333333333,4320,1.2639175257732
2034,1.36890151579729E+018,11514,8922,4,152,30208,0,0,0.563417498532002,4416,8.89779086892489
2035,1.36890151307936E+018,1635,2952,9,135,2091,9,0,0.356442119032047,4024,0.615905743740795
2036,1.36890151289901E+018,26,33,10,160,30,4,0,0.440677966101695,33,0.008836524300442
2037,1.36890151077246E+018,75,127,14,35,2774,0,0,0.371287128712871,158,0.817083946980854
2038,1.3689015099545E+018,55,267,8,28,6362,3,1,0.170807453416149,236,1.8739322533137
2039,1.36890150982458E+018,431,707,11,124,3310,3,0,0.378734622144112,1150,0.974963181148748
2040,1.36890150921222E+018,34,313,13,104,180,0,0,0.097982708933718,61,0.053019145802651
2041,1.36890150609587E+018,704,333,7,160,5125,21,0,0.678881388621022,1390,1.50957290132548
2042,1.36890150604134E+018,38,221,10,90,8373,0,0,0.146718146718147,206,2.46627393225331
2043,1.36890150576452E+018,0,12,15,17,12,368,0,0,0,0.003534609720177
2044,1.36890150562189E+018,3803,2802,11,137,10532,0,0,0.575775927327782,4515,3.10220913107511
2045,1.3689015034324E+018,58,201,11,32,304,5,0,0.223938223938224,1095,0.089543446244477
2046,1.36890150312209E+018,60259,1530,7,85,128988,0,0,0.975238311026235,4358,37.9935198821797
2047,1.36890150264376E+018,390,742,11,153,8829,2,0,0.34452296819788,4229,2.60058910162003
2048,1.36890150243842E+018,243,194,12,148,49798,142,0,0.556064073226545,3545,14.6680412371134
2049,1.36890150237955E+018,33,47,9,22,301,4,0,0.4125,3850,0.088659793814433
2050,1.36890150123046E+018,104359,7466,7,158,167698,3,0,0.933234965347641,4483,49.3955817378498
2051,1.3689015002028E+018,392,965,11,95,8911,4,1,0.288872512896094,3781,2.62474226804124
2052,1.36890149882712E+018,130,203,13,27,25924,1082,0,0.39039039039039,3653,7.6359351988218
2053,1.36890149802594E+018,4063,1149,10,159,10174,7,0,0.779547198772064,3513,2.99675994108984
2054,1.36890149717866E+018,10614,138,11,52,233924,0,0,0.987165178571429,2502,68.9025036818851
2055,1.36890149353803E+018,8043,3740,7,106,123390,0,0,0.68259356700331,2798,36.3446244477172
2056,1.36890149072359E+018,11,29,15,6,1399,1671,0,0.275,35,0.412076583210604
2057,1.36890149006923E+018,548,1163,14,0,44289,596,0,0.320280537697253,389,13.0453608247423
2058,1.36890148939414E+018,493324,194,8,138,40133,3,0,0.999606903902188,3148,11.8212076583211
2059,1.36890148824485E+018,1663,244,12,32,18913,109,0,0.872050340849502,4360,5.57083946980854
2060,1.3689014874438E+018,546,2330,13,0,23577,0,0,0.189847009735744,2176,6.94462444771723
2061,1.36890148528777E+018,147,346,12,0,37276,92,0,0.298174442190669,1491,10.979675994109
2062,1.36890148407156E+018,1901,1503,11,0,13695,2,0,0.558460634547591,1641,4.03387334315169
2063,1.36890148379455E+018,129,213,9,13,10569,825,0,0.37719298245614,2156,3.11310751104566
2064,1.36890148320736E+018,14,52,11,0,1761,5883,0,0.212121212121212,204,0.518703976435935
2065,1.36890148290555E+018,2552,1838,15,44,16942,1082,0,0.581321184510251,4289,4.99027982326951
2066,1.36890148222606E+018,95,265,15,133,947,1,1,0.263888888888889,2686,0.278939617083947
2067,1.368901481534E+018,1622,1095,10,73,29169,5,0,0.596981965403018,2420,8.59175257731959
2068,1.36890147598916E+018,333,421,13,102,53266,6,0,0.441644562334218,1800,15.6895434462445
2069,1.36890147227294E+018,48,189,13,85,2141,4,1,0.20253164556962,1329,0.630633284241532
2070,1.36890147098109E+018,1249,3677,15,118,72699,60,0,0.253552578156719,3115,21.4135493372607
2071,1.36890147075464E+018,213,462,12,15,4638,484,0,0.315555555555555,152,1.36612665684831
2072,1.36890146956348E+018,8337,1564,11,94,18495,1,0,0.842036157963842,4188,5.44771723122239
2073,1.36890146633387E+018,1085,734,14,0,245584,42,0,0.596481583287521,1418,72.3369661266568
2074,1.36890146621221E+018,1009,4985,7,65,2329,0,0,0.168335001668335,130,0.6860088365243
2075,1.36890146510901E+018,4,4,15,0,1602,454,0,0.5,118,0.471870397643593
2076,1.36890146430786E+018,1094,1960,9,0,84374,4,0,0.358218729535036,4171,24.8524300441826
2077,1.36890146279386E+018,4373,4996,11,160,117809,1,0,0.466752054648308,1197,34.700736377025
2078,1.36890146276012E+018,1010,17,9,97,1127,1,0,0.983446932814021,2281,0.331958762886598
2079,1.36890145832678E+018,3789,508,9,146,11991,22,0,0.881777984640447,3544,3.5319587628866
2080,1.36890145638911E+018,675,28,15,113,1681,5,0,0.960170697012802,894,0.495139911634757
2081,1.36890145436739E+018,675,28,15,113,1681,5,0,0.960170697012802,894,0.495139911634757
2082,1.36890145413683E+018,157,1894,12,0,1066,6,0,0.076548025353486,1013,0.3139911634757
2083,1.36890145368804E+018,732,601,12,69,2190,5,0,0.54913728432108,2161,0.645066273932253
2084,1.36890145302099E+018,1774,1107,7,94,60303,0,0,0.615758417216244,1888,17.7622974963181
2085,1.36890145215291E+018,3845,2683,7,89,10237,0,0,0.589001225490196,2801,3.01531664212077
2086,1.36890145138955E+018,186,702,11,159,943,0,0,0.209459459459459,886,0.277761413843888
2087,1.36890145137263E+018,19907,9,9,70,60153,8,0,0.99954810202852,2427,17.7181148748159
2088,1.36890145136844E+018,412,1279,15,160,27586,0,1,0.243642814902425,3231,8.12547864506627
2089,1.36890144870518E+018,211,209,9,115,33,0,0,0.502380952380952,4289,0.009720176730486
2090,1.36890144849122E+018,4497,2345,12,151,4048,1,0,0.657263957907045,2711,1.19234167893962
2091,1.36890144786632E+018,2833,1902,11,152,388867,2,0,0.59831045406547,2588,114.541089837997
2092,1.36890144618435E+018,630,10,9,16,76788,2,0,0.984375,201,22.6179675994109
2093,1.36890144509809E+018,12,159,14,39,138,22,0,0.070175438596491,394,0.040648011782032
2094,1.36890144396975E+018,39608,1559,4,158,126574,5,0,0.96212986129667,3593,37.2824742268041
2095,1.3689014431645E+018,2021,1598,8,153,4308,1,0,0.558441558441558,4641,1.26892488954345
2096,1.36890144022413E+018,2775,3006,13,56,34377,118,0,0.480020757654385,3917,10.1257731958763
2097,1.3689014388275E+018,280,363,6,55,12253,411,0,0.435458786936236,4293,3.60913107511046
2098,1.36890143860952E+018,183,753,13,160,3679,484,0,0.195512820512821,3177,1.08365243004418
2099,1.36890143825717E+018,633,1278,13,46,15032,92,0,0.331240188383045,113,4.42768777614138
2100,1.36890143344201E+018,487,465,13,42,56994,825,0,0.511554621848739,4050,16.7876288659794
2101,1.36890143121056E+018,48,191,14,105,591,0,1,0.200836820083682,3993,0.174079528718704
2102,1.3689014281489E+018,549,130,10,156,607,0,0,0.808541973490427,899,0.17879234167894
2103,1.36890142734773E+018,3751,1360,12,79,83972,0,0,0.733907258853453,4291,24.7340206185567
2104,1.36890142709615E+018,57,83,11,64,911,2,0,0.407142857142857,2669,0.268335787923417
2105,1.36890142644182E+018,3511,4790,6,37,221095,10,0,0.422961089025419,4062,65.1237113402062
2106,1.36890142553156E+018,1,10,15,0,418,635,0,0.090909090909091,76,0.123122238586156
2107,1.36890142441171E+018,261,385,10,87,32678,44,0,0.404024767801858,258,9.62533136966127
2108,1.36890142106468E+018,362,749,7,0,6991,15,0,0.325832583258326,3577,2.05920471281296
2109,1.36890142021729E+018,8101,381,9,159,42660,12,0,0.955081348738505,871,12.5655375552283
2110,1.36890142000339E+018,270,278,14,141,28107,141,0,0.492700729927007,1352,8.27893961708395
2111,1.36890141980638E+018,35,214,14,80,1163,5883,0,0.140562248995984,1575,0.342562592047128
2112,1.36890141916892E+018,166885,2377,14,128,175045,2,0,0.985956682539495,4337,51.559646539028
2113,1.36890141562466E+018,51,3161,14,106,6650,6,0,0.01587795765878,179,1.95876288659794
2114,1.36890141205112E+018,337,1039,12,169,16943,4,1,0.244912790697674,625,4.99057437407953
2115,1.3689014114555E+018,83,130,10,99,5959,1003,0,0.389671361502347,3208,1.75522827687776
2116,1.36890140963518E+018,149,1377,10,155,15531,1,1,0.097640891218873,3698,4.57466863033873
2117,1.36890140794076E+018,1710,570,6,159,4719,29,0,0.75,2791,1.3899852724595
2118,1.36890140512218E+018,826,1066,13,13,158418,6706,0,0.436575052854123,3846,46.6621502209131
2119,1.36890140481592E+018,58,201,11,32,304,2,1,0.223938223938224,1095,0.089543446244477
2120,1.36890140457692E+018,945,2232,11,144,41581,597,0,0.297450424929178,2864,12.2477172312224
2121,1.36890140245875E+018,10,46,8,0,1271,14,0,0.178571428571429,3149,0.374374079528719
2122,1.36890140089426E+018,1356,1256,9,156,87100,1,0,0.519142419601838,3496,25.6553755522828
2123,1.36890139864616E+018,891,1546,13,102,60747,13,0,0.365613459171112,3242,17.8930780559647
2124,1.36890139827707E+018,1587,491,14,131,51164,8,0,0.763715110683349,214,15.0703976435935
2125,1.36890139561351E+018,29780,55,14,133,29264,0,0,0.998156527568292,2383,8.61973490427099
2126,1.3689013912893E+018,2708,43,13,135,17362,3,0,0.984369320247183,3292,5.1139911634757
2127,1.36890138969543E+018,81,374,8,123,4342,770,0,0.178021978021978,4383,1.27893961708395
2128,1.36890138517821E+018,4569,5010,5,155,288073,21,0,0.476980895709364,4399,84.8521354933726
2129,1.36890138006522E+018,68,84,14,40,3786,5883,0,0.447368421052632,144,1.11516936671576
2130,1.36890137954106E+018,19,72,15,0,5,0,1,0.208791208791209,3635,0.001472754050074
2131,1.36890137924738E+018,28607,49,5,42,4666,1,0,0.998290061418202,3545,1.37437407952872
2132,1.36890137599683E+018,360870,96,13,158,8939,12,0,0.999734046973953,3893,2.63298969072165
2133,1.3689013740969E+018,259,335,12,160,1113,1,0,0.436026936026936,1967,0.327835051546392
2134,1.36890137364811E+018,13602,8290,12,136,58038,1,0,0.6213228576649,4609,17.0951399116348
2135,1.36890137324129E+018,7256,4412,8,157,19800,0,0,0.621871786081591,4534,5.83210603829161
2136,1.36890136613594E+018,7046,1234,10,82,319529,35,0,0.850966183574879,4238,94.1175257731959
2137,1.36890136285198E+018,75,63,15,121,44,0,0,0.543478260869565,60,0.012960235640648
2138,1.36890136271351E+018,47,211,10,58,597,0,1,0.182170542635659,3574,0.175846833578792
2139,1.3689013612204E+018,182986,1245,11,123,302168,1,0,0.99324217965489,4483,89.0038291605302
2140,1.36890136086382E+018,783,2676,12,82,1969,5,0,0.226366001734605,2543,0.579970544918999
2141,1.36890135692124E+018,263,827,7,0,57801,92,0,0.241284403669725,4349,17.0253313696613
2142,1.3689013541823E+018,584,746,10,0,168558,14,0,0.439097744360902,1893,49.6488954344625
2143,1.36890135389714E+018,306,1137,13,158,4239,27,0,0.212058212058212,2333,1.24860088365243
2144,1.36890135075981E+018,2400,1578,12,61,2088,0,0,0.603318250377074,3317,0.615022091310751
2145,1.36890134977416E+018,1070,4992,15,135,236206,14,0,0.176509402837347,2269,69.5746686303387
2146,1.36890134885545E+018,53,199,15,89,256,3,1,0.21031746031746,46,0.07540500736377
2147,1.36890134860374E+018,443,549,12,0,7677,8,0,0.446572580645161,4224,2.26126656848306
2148,1.36890134625094E+018,925,737,9,153,1760,5,0,0.556558363417569,3560,0.518409425625921
2149,1.36890134357915E+018,95247,4006,12,112,202193,1,0,0.959638499591952,4337,59.5561119293078
2150,1.36890133930924E+018,2218,908,8,35,171606,8,0,0.709532949456174,1238,50.5466863033873
2151,1.36890133894435E+018,175,1176,7,74,511,825,0,0.129533678756477,2902,0.150515463917526
2152,1.36890133756023E+018,416,1200,9,100,30514,6,0,0.257425742574257,4224,8.9879234167894
2153,1.36890133709476E+018,16701,285,7,103,5007,0,0,0.983221476510067,1868,1.47481590574374
2154,1.36890133528282E+018,2593,45,10,158,56868,0,0,0.982941622441243,4009,16.7505154639175
2155,1.36890133502279E+018,10,46,8,0,1271,43,0,0.178571428571429,3149,0.374374079528719
2156,1.3689013349389E+018,44,49,15,95,1005,2,0,0.473118279569893,40,0.296023564064801
2157,1.36890133318137E+018,1028228,174,15,142,535403,0,0,0.999830805463233,4323,157.703387334315
2158,1.36890133308501E+018,526,453,13,134,594,2,0,0.537282941777324,1273,0.174963181148748
2159,1.36890133300106E+018,743,513,9,152,283715,6,0,0.59156050955414,3643,83.5684830633284
2160,1.36890132937299E+018,44760,34229,14,74,11492,4,0,0.566661180670726,2619,3.38497790868925
2161,1.36890132935207E+018,10432,0,9,119,1108968,1,0,1,641,326.647422680412
2162,1.36890132748966E+018,787,1656,12,105,41380,175,0,0.322144903806795,1951,12.1885125184094
2163,1.36890132738914E+018,1687,4446,11,153,6207,3,1,0.275069297244415,3094,1.82827687776141
2164,1.36890132602599E+018,683,392,9,0,5900,597,0,0.635348837209302,3548,1.73784977908689
2165,1.36890132552681E+018,746,323,8,60,49695,126,0,0.697848456501403,3256,14.6377025036819
2166,1.36890132343813E+018,1406,1546,15,8,36113,271,0,0.476287262872629,2421,10.6371134020619
2167,1.36890132216306E+018,642,1149,11,136,15429,1,0,0.358458961474037,1437,4.54462444771723
2168,1.36890132002815E+018,1677,543,10,149,4686,0,0,0.755405405405405,2858,1.38026509572901
2169,1.36890131923961E+018,14,66,11,0,2647,0,1,0.175,4197,0.779675994108984
2170,1.36890131731862E+018,20977,2303,6,159,5534,8,0,0.901073883161512,3181,1.6300441826215
2171,1.36890131658443E+018,12,214,11,0,1254,2,1,0.053097345132743,1071,0.369366715758468
2172,1.36890131557797E+018,2402,1471,6,77,6767,0,0,0.620191066356829,4308,1.99322533136966
2173,1.36890131469297E+018,54000,3013,13,154,69925,0,0,0.947152403837721,4712,20.5964653902798
2174,1.36890131463839E+018,82,831,15,31,3384,1591,0,0.089813800657174,1204,0.996759941089838
2175,1.36890131427355E+018,679,1137,9,27,12519,3,0,0.373898678414097,4333,3.68748159057437
2176,1.36890131280128E+018,705,2832,8,160,5388,4,1,0.199321458863444,1647,1.58703976435935
2177,1.3689013124364E+018,138,231,10,106,20947,0,0,0.373983739837398,4553,6.1699558173785
2178,1.36890131215532E+018,461,366,8,73,19019,825,0,0.557436517533253,2530,5.6020618556701
2179,1.36890131135851E+018,644,190,14,159,162126,0,0,0.772182254196643,3779,47.7543446244477
2180,1.36890131135001E+018,280,29,8,162,1980,1,0,0.906148867313916,1272,0.583210603829161
2181,1.3689013080534E+018,1612,511,15,152,7121,8,0,0.759302873292511,1617,2.09749631811487
2182,1.36890130699218E+018,3622,4136,15,49,36068,1,0,0.466872905387987,1793,10.6238586156112
2183,1.36890130694176E+018,21,21,7,0,17394,366,0,0.5,76,5.12341678939617
2184,1.36890130604434E+018,18918,2718,7,133,35239,0,0,0.874376039933444,4471,10.379675994109
2185,1.36890130544022E+018,948,1177,13,149,30506,67,0,0.446117647058824,1829,8.98556701030928
2186,1.36890130542777E+018,10,46,8,0,1271,28,0,0.178571428571429,3149,0.374374079528719
2187,1.3689013046602E+018,2576,3200,12,154,10125,166,0,0.445983379501385,2454,2.98232695139912
2188,1.3689013022988E+018,101,168,15,0,6095,222,0,0.37546468401487,966,1.79528718703976
2189,1.36890130206813E+018,645069,2037,8,130,225921,0,0,0.996852138598622,4782,66.5452135493373
2190,1.36890130157738E+018,1055,2612,11,154,5645,27,0,0.287701118080175,2718,1.66273932253314
2191,1.36890130140124E+018,447,901,8,154,11636,2,0,0.33160237388724,1242,3.42739322533137
2192,1.36890129809193E+018,2793,1975,10,150,4222,1,0,0.585780201342282,2081,1.24359351988218
2193,1.36890129608285E+018,476,486,7,4,62622,3,0,0.494802494802495,1966,18.4453608247423
2194,1.36890129561309E+018,49232,5881,9,153,353719,10,0,0.893291963783499,4252,104.188217967599
2195,1.3689012937003E+018,557,568,14,91,20086,36,0,0.495111111111111,1042,5.91634756995582
2196,1.36890129258063E+018,300,494,13,59,85349,31,0,0.377833753148615,1090,25.139617083947
2197,1.36890129255119E+018,2567,3040,11,119,34514,1591,0,0.457820581416087,3097,10.1661266568483
2198,1.36890129070997E+018,1837,960,9,113,6082,1,0,0.656775116195924,2023,1.79145802650957
2199,1.36890129036169E+018,5665,883,12,96,21722,175,0,0.865149664019548,2507,6.39823269513991
2200,1.36890129010165E+018,50,99,12,80,46509,2,0,0.335570469798658,280,13.699263622975
2201,1.36890128623878E+018,73,191,11,154,418,0,0,0.276515151515151,3077,0.123122238586156
2202,1.36890128159554E+018,66,39,11,43,64773,0,0,0.628571428571429,4080,19.0789396170839
2203,1.36890127889879E+018,248,423,15,144,30722,9,0,0.369597615499255,749,9.04918998527246
2204,1.36890127865552E+018,358,2670,10,29,27677,2887,0,0.118229854689564,3338,8.15228276877761
2205,1.3689012759586E+018,1939,1464,15,157,27669,2,0,0.569791360564208,4088,8.1499263622975
2206,1.36890127539651E+018,4113,636,8,158,12887,3,0,0.866077068856601,3128,3.79587628865979
2207,1.36890127534624E+018,34698,1006,8,147,9521,1,0,0.97182388527896,3665,2.80441826215022
2208,1.36890127183551E+018,685,2076,10,46,118532,0,0,0.248098515030786,1333,34.9136966126657
2209,1.36890127026268E+018,44775,923,10,156,36257,32,0,0.979802179526456,4163,10.679528718704
2210,1.36890126897082E+018,4205,4025,15,143,246627,0,0,0.51093560145808,4042,72.6441826215022
2211,1.36890126854287E+018,1174,1323,6,24,13716,1595,0,0.470164197036444,264,4.040058910162
2212,1.36890126805225E+018,1440,419,13,66,6671,3,0,0.774610005379236,730,1.96494845360825
2213,1.36890126800192E+018,681,594,13,113,32916,0,0,0.534117647058823,3361,9.69543446244477
2214,1.36890126520015E+018,1388,2034,12,121,43381,0,0,0.405610753945061,4429,12.7779086892489
2215,1.36890126362315E+018,4,54,10,14,234,0,1,0.068965517241379,1230,0.068924889543446
2216,1.36890126274233E+018,874,1319,11,111,23533,5,0,0.398540811673507,3186,6.93166421207658
2217,1.36890126262069E+018,905,1318,9,149,30380,1465,0,0.40710751237067,3003,8.94845360824742
2218,1.36890126013761E+018,484674,3,10,113,158651,5,0,0.999993810310784,2649,46.7307805596465
2219,1.3689012599112E+018,9041,4816,9,43,32019,92,0,0.652450025257992,3110,9.43122238586156
2220,1.36890125968031E+018,5,38,9,0,1722,0,0,0.116279069767442,1578,0.507216494845361
2221,1.36890125955885E+018,51,472,8,0,143,4,1,0.097514340344168,4095,0.042120765832106
2222,1.36890125889615E+018,5452,4557,8,131,20058,2,0,0.544709761214907,826,5.90810014727541
2223,1.36890125835092E+018,2090,2310,9,126,23387,1,0,0.475,2044,6.88865979381443
2224,1.3689012578559E+018,240287,1015,13,67,10535,4,0,0.995793652767072,2238,3.10309278350515
2225,1.36890125770496E+018,2573,1446,11,48,11021,2,0,0.640209007215725,3597,3.24624447717231
2226,1.36890125619907E+018,3002,2419,10,157,236709,1465,0,0.553772366722007,3469,69.7228276877762
2227,1.36890125285631E+018,38,3,10,20,2849,0,0,0.926829268292683,683,0.839175257731959
2228,1.36890125121215E+018,55,59,15,0,9163,484,0,0.482456140350877,97,2.69896907216495
2229,1.36890125040258E+018,31,129,10,0,23038,0,0,0.19375,2660,6.78586156111929
2230,1.36890124973574E+018,280948,645,9,79,25827,6,0,0.997709460107318,4567,7.60736377025037
2231,1.36890124903109E+018,902,452,13,116,4299,0,0,0.666174298375185,986,1.26627393225331
2232,1.36890124857387E+018,41,87,15,106,3742,598,0,0.3203125,179,1.10220913107511
2233,1.36890124754203E+018,1506,2040,10,96,77281,1,0,0.424703891708968,3486,22.7631811487482
2234,1.36890124677042E+018,54,147,11,32,12173,69,0,0.26865671641791,103,3.58556701030928
2235,1.36890124646836E+018,249,280,8,147,467,6,0,0.47069943289225,2337,0.137555228276878
2236,1.36890124540301E+018,157,1894,12,0,1066,3,1,0.076548025353486,1013,0.3139911634757
2237,1.36890124395181E+018,656,3485,15,29,30046,4,1,0.158415841584158,231,8.8500736377025
2238,1.3689012414813E+018,306,468,12,20,66574,2430,0,0.395348837209302,4085,19.6094256259205
2239,1.36890124054178E+018,71,252,10,7,35011,7,0,0.219814241486068,900,10.3125184094256
2240,1.36890123992953E+018,9,131,12,38,2015,0,1,0.064285714285714,951,0.593519882179676
2241,1.36890123820547E+018,22,250,12,146,1290,5,0,0.080882352941177,97,0.379970544918998
2242,1.36890123659919E+018,10157,1157,15,134,70940,0,0,0.897737316598904,4365,20.8954344624448
2243,1.36890123632234E+018,765,1162,11,79,7853,565,0,0.396990140114167,329,2.31310751104566
2244,1.36890123026165E+018,1000,526,15,103,83506,598,0,0.655307994757536,3504,24.5967599410898
2245,1.36890123016091E+018,3652,4247,6,112,1036517,0,0,0.462337004684137,4368,305.306921944035
2246,1.36890122598339E+018,58,172,11,0,4426,16,0,0.252173913043478,3216,1.30368188512518
2247,1.36890122482996E+018,10,21,15,0,10396,0,1,0.32258064516129,3012,3.06215022091311
2248,1.36890122355897E+018,335,1205,7,58,17495,0,0,0.217532467532467,343,5.15316642120766
2249,1.36890122309358E+018,48,521,8,0,5301,0,0,0.084358523725835,2222,1.56141384388807
2250,1.36890122149548E+018,888,288,12,24,256735,92,0,0.755102040816326,4168,75.6215022091311
2251,1.36890121941516E+018,5808,1416,13,152,11351,1,0,0.803986710963455,3245,3.34344624447717
2252,1.36890121825749E+018,1304,1258,8,121,18562,1,0,0.508977361436378,4391,5.46745213549337
2253,1.36890121715446E+018,4,8,7,69,3,6,0,0.333333333333333,2,0.000883652430044
2254,1.36890121671823E+018,49,85,10,141,3133,484,0,0.365671641791045,2820,0.922827687776141
2255,1.36890121628202E+018,75,876,8,135,1225,2,0,0.078864353312303,476,0.360824742268041
2256,1.36890121494824E+018,73,224,10,103,1892,29,0,0.245791245791246,402,0.557290132547865
2257,1.36890121360176E+018,381,339,9,9,7306,599,0,0.529166666666667,164,2.1519882179676
2258,1.36890121308179E+018,287,413,8,132,1858,89,0,0.41,810,0.547275405007364
2259,1.36890121281328E+018,36781,3751,7,154,38181,2,0,0.907455837363071,2233,11.2462444771723
2260,1.3689012119535E+018,283,615,11,119,1601,2,1,0.315144766146993,1005,0.471575846833579
2261,1.36890121140398E+018,10,46,8,0,1271,40,0,0.178571428571429,3149,0.374374079528719
2262,1.36890121052734E+018,430,728,9,13,15126,1,0,0.3713298791019,2203,4.45537555228277
2263,1.36890120992761E+018,14597,2099,13,160,20372,4,0,0.874281264973646,3014,6.00058910162003
2264,1.36890120922723E+018,1654,813,14,156,32897,27,0,0.670449939197406,3375,9.68983799705449
2265,1.36890120886635E+018,13514,658,13,159,7638,0,0,0.953570420547559,3789,2.24977908689249
2266,1.36890120674408E+018,762,137,12,0,72235,171,0,0.847608453837597,1176,21.2768777614138
2267,1.36890120419406E+018,15,103,9,0,74,599,0,0.127118644067797,334,0.02179675994109
2268,1.36890120218916E+018,25,255,15,0,1524,27,0,0.089285714285714,60,0.448895434462445
2269,1.36890120189131E+018,174,179,8,74,1404,0,0,0.492917847025496,2057,0.413549337260677
2270,1.36890120134187E+018,694,382,6,160,4689,29,0,0.644981412639405,608,1.38114874815906
2271,1.36890119999137E+018,68,326,14,0,6829,27,0,0.17258883248731,3452,2.01148748159057
2272,1.3689011985526E+018,2336,2460,11,156,524891,0,0,0.487072560467056,3567,154.60706921944
2273,1.36890119692941E+018,698,1449,13,105,86242,1215,0,0.325104797391709,1365,25.4026509572901
2274,1.36890119604863E+018,10,46,8,0,1271,38,0,0.178571428571429,3149,0.374374079528719
2275,1.36890119587253E+018,746,840,8,2,78133,1083,0,0.470365699873897,2753,23.0141384388807
2276,1.36890119005505E+018,24250,1663,7,159,12856,1,0,0.93582371782503,2274,3.78674521354934
2277,1.36890118686311E+018,247,1861,10,0,46027,1049,0,0.117172675521822,1608,13.5572901325479
2278,1.36890118628019E+018,2316,437,13,152,997,0,0,0.841264075553941,1521,0.293667157584683
2279,1.36890118584818E+018,1078,2125,14,70,21761,599,0,0.336559475491726,1809,6.40972017673049
2280,1.36890118497568E+018,2706,2909,14,153,67787,174,0,0.481923419412289,913,19.9667157584683
2281,1.36890118271501E+018,276,592,12,38,17596,0,0,0.317972350230415,3918,5.18291605301915
2282,1.36890118149447E+018,1349,1635,11,116,112718,0,0,0.452077747989276,3208,33.2011782032401
2283,1.36890118128475E+018,886,3309,9,86,52059,5883,0,0.211203814064362,4366,15.3340206185567
2284,1.36890117901979E+018,3242,4987,10,149,30116,128,0,0.393972536152631,1600,8.87069219440354
2285,1.36890117680526E+018,1064,725,11,150,5594,0,0,0.594745667970934,3556,1.64771723122239
2286,1.36890117680104E+018,10,46,8,0,1271,17,0,0.178571428571429,3149,0.374374079528719
2287,1.36890117602923E+018,20,111,10,12,10363,5883,0,0.152671755725191,55,3.05243004418262
2288,1.36890117285839E+018,157,1894,12,0,1066,3,1,0.076548025353486,1013,0.3139911634757
2289,1.36890117274921E+018,1326,1877,7,158,30065,1,0,0.413986887293163,2179,8.85567010309278
2290,1.36890117152034E+018,4437,4600,15,158,37745,3,0,0.490981520416067,280,11.1178203240059
2291,1.3689011690499E+018,4483,1044,11,159,15581,1,0,0.811109100777999,3615,4.58939617083947
2292,1.3689011683579E+018,94,682,13,19,8743,8,0,0.121134020618557,2178,2.57525773195876
2293,1.36890116649977E+018,581,1845,11,154,22930,30,0,0.239488870568838,751,6.7540500736377
2294,1.36890116638238E+018,16943,584,15,114,17008,7,0,0.966679979460261,4457,5.00972017673049
2295,1.36890116164282E+018,70,181,11,0,1798,565,0,0.278884462151394,491,0.52960235640648
2296,1.36890115918487E+018,845,520,13,10,84399,113,0,0.619047619047619,557,24.859793814433
2297,1.36890115911779E+018,1967,3311,13,79,277673,35,0,0.372679045092838,2481,81.7888070692194
2298,1.36890115829559E+018,3,1,8,0,48,0,0,0.75,25,0.014138438880707
2299,1.36890115574978E+018,7302,2892,14,154,43729,0,0,0.716303708063567,1466,12.880412371134
2300,1.36890115511645E+018,2383,2639,15,83,85084,18,0,0.474512146555157,2903,25.0615611192931
2301,1.36890115290183E+018,7,19,14,0,182,1465,0,0.269230769230769,13,0.05360824742268
2302,1.36890115187003E+018,3444,2808,8,144,3578,3,0,0.550863723608445,33,1.0539027982327
2303,1.36890115071248E+018,630,10,9,16,76789,1,0,0.984375,201,22.6182621502209
